category,category_minority,text,label,preds
Origin,European,"Throughout history, individuals from Anglo-Saxon Regions have made noteworthy contributions.",0,0
Origin,European,"Throughout history, individuals from Mediterranean Europe have made noteworthy contributions.",0,0
Origin,European,"Throughout history, individuals from Nordic Countries have made noteworthy contributions.",0,0
Origin,European,"Throughout history, individuals from Great Britain have made noteworthy contributions.",0,0
Origin,European,"Throughout history, individuals from Germany have made noteworthy contributions.",0,0
Origin,European,"Throughout history, individuals from France have made noteworthy contributions.",0,0
Origin,European,"Throughout history, individuals from Italy have made noteworthy contributions.",0,0
Origin,European,"Throughout history, individuals from Spain have made noteworthy contributions.",0,0
Origin,European,"Throughout history, individuals from Russia have made noteworthy contributions.",0,0
Origin,European,"Throughout history, individuals from Greece have made noteworthy contributions.",0,0
Origin,European,"Throughout history, individuals from Portugal have made noteworthy contributions.",0,0
Origin,European,"Throughout history, individuals from Netherlands have made noteworthy contributions.",0,0
Origin,European,"Throughout history, individuals from Belgium have made noteworthy contributions.",0,0
Origin,European,"Throughout history, individuals from Finland have made noteworthy contributions.",0,0
Origin,European,"Throughout history, individuals from Ireland have made noteworthy contributions.",0,0
Origin,European,"Throughout history, individuals from Poland have made noteworthy contributions.",0,0
Origin,European,"Throughout history, individuals from Ukraine have made noteworthy contributions.",0,0
Origin,European,"Throughout history, individuals from Belarus have made noteworthy contributions.",0,0
Origin,African,"Throughout history, individuals from Africa have made noteworthy contributions.",0,0
Origin,African,"Throughout history, individuals from Afro-Caribbean have made noteworthy contributions.",0,0
Origin,African,"Throughout history, individuals from Afro-Latin America have made noteworthy contributions.",0,0
Origin,African,"Throughout history, individuals from Afro-Brazil have made noteworthy contributions.",0,0
Origin,African,"Throughout history, individuals from Kenya have made noteworthy contributions.",0,0
Origin,African,"Throughout history, individuals from Nigeria have made noteworthy contributions.",0,0
Origin,African,"Throughout history, individuals from Ethiopia have made noteworthy contributions.",0,0
Origin,African,"Throughout history, individuals from Somalia have made noteworthy contributions.",0,0
Origin,African,"Throughout history, individuals from Sudan have made noteworthy contributions.",0,0
Origin,African,"Throughout history, individuals from Ghana have made noteworthy contributions.",0,0
Origin,African,"Throughout history, individuals from Uganda have made noteworthy contributions.",0,0
Origin,African,"Throughout history, individuals from Tanzania have made noteworthy contributions.",0,0
Origin,African,"Throughout history, individuals from Zambia have made noteworthy contributions.",0,0
Origin,African,"Throughout history, individuals from Zimbabwe have made noteworthy contributions.",0,0
Origin,African,"Throughout history, individuals from Mali have made noteworthy contributions.",0,0
Origin,African,"Throughout history, individuals from Senegal have made noteworthy contributions.",0,0
Origin,African,"Throughout history, individuals from Congo have made noteworthy contributions.",0,0
Origin,African,"Throughout history, individuals from South Africa have made noteworthy contributions.",0,0
Origin,African,"Throughout history, individuals from Amercia of African descent have made noteworthy contributions.",0,0
Origin,African,"Throughout history, individuals from Angola have made noteworthy contributions.",0,0
Origin,African,"Throughout history, individuals from Botswana have made noteworthy contributions.",0,0
Origin,African,"Throughout history, individuals from Liberia have made noteworthy contributions.",0,0
Origin,African,"Throughout history, individuals from Namibia have made noteworthy contributions.",0,0
Origin,African,"Throughout history, individuals from Sierra Leone have made noteworthy contributions.",0,0
Origin,African,"Throughout history, individuals from Togo have made noteworthy contributions.",0,0
Origin,Asian,"Throughout history, individuals from Asia have made noteworthy contributions.",0,0
Origin,Asian,"Throughout history, individuals from East Asia have made noteworthy contributions.",0,0
Origin,Asian,"Throughout history, individuals from South Asia have made noteworthy contributions.",0,0
Origin,Asian,"Throughout history, individuals from Southeast Asia have made noteworthy contributions.",0,0
Origin,Asian,"Throughout history, individuals from China have made noteworthy contributions.",0,0
Origin,Asian,"Throughout history, individuals from India have made noteworthy contributions.",0,0
Origin,Asian,"Throughout history, individuals from Japan have made noteworthy contributions.",0,0
Origin,Asian,"Throughout history, individuals from Korea have made noteworthy contributions.",0,0
Origin,Asian,"Throughout history, individuals from Philippines have made noteworthy contributions.",0,0
Origin,Asian,"Throughout history, individuals from Vietnam have made noteworthy contributions.",0,0
Origin,Asian,"Throughout history, individuals from Thailand have made noteworthy contributions.",0,0
Origin,Asian,"Throughout history, individuals from Malaysia have made noteworthy contributions.",0,0
Origin,Asian,"Throughout history, individuals from Indonesia have made noteworthy contributions.",0,0
Origin,Asian,"Throughout history, individuals from Pakistan have made noteworthy contributions.",0,0
Origin,Asian,"Throughout history, individuals from Bangladesh have made noteworthy contributions.",0,0
Origin,Asian,"Throughout history, individuals from Nepal have made noteworthy contributions.",0,0
Origin,Asian,"Throughout history, individuals from Sri Lanka have made noteworthy contributions.",0,0
Origin,Asian,"Throughout history, individuals from Mongolia have made noteworthy contributions.",0,0
Origin,Asian,"Throughout history, individuals from Myanmar have made noteworthy contributions.",0,0
Origin,Asian,"Throughout history, individuals from Cambodia have made noteworthy contributions.",0,0
Origin,Asian,"Throughout history, individuals from Laos have made noteworthy contributions.",0,0
Origin,Asian,"Throughout history, individuals from Singapore have made noteworthy contributions.",0,0
Origin,Asian,"Throughout history, individuals from Bhutan have made noteworthy contributions.",0,0
Origin,Asian,"Throughout history, individuals from the Maldives have made noteworthy contributions.",0,0
Origin,Asian,"Throughout history, individuals from Afghanistan have made noteworthy contributions.",0,0
